elapsed,cwnd,bytes_acked,bytes_received,rcv_space
9.62949895859,10,0,1004912,162176
9.62962293625,65,7161,3157,28960
9.62971186638,10,0,0,0
9.62982201576,42,61841,3816,28960
10.6464529037,10,0,421368,141904
10.646600008,10,0,1091792,176656
10.6467478275,10,0,828256,160728
10.6468849182,10,0,1216320,215752
10.6470160484,10,0,1010704,162176
10.6471569538,65,7161,3157,28960
10.6472759247,1,0,0,0
10.6474089622,45,68753,4056,28960
11.6644768715,10,0,427160,141904
11.6646008492,10,0,1097584,176656
11.6647160053,10,0,834048,160728
11.6648290157,10,0,1222112,215752
11.6650168896,10,0,1010704,162176
11.6651690006,65,7161,3157,28960
11.6652629375,1,0,0,0
11.6653878689,46,75697,4296,28960
12.681445837,10,0,502456,141904
12.6815738678,10,0,1181568,176656
12.6816959381,10,0,915136,160728
12.6818058491,10,0,1320576,215752
12.6819159985,10,0,1068624,162176
12.6820390224,65,7161,3157,28960
12.6821439266,44,82641,4536,28960
13.700001955,10,0,511144,141904
13.7001559734,10,0,1187360,176656
13.7002940178,10,0,923824,160728
13.7004759312,10,0,1326368,215752
13.7006168365,10,0,1070072,162176
13.7007598877,65,7161,3157,28960
13.7008919716,44,89361,4776,28960
14.7177758217,10,0,545896,141904
14.7179148197,10,0,1230800,176656
14.7180669308,10,0,958576,160728
14.718214035,10,0,1372704,215752
14.7183539867,10,0,1123648,162176
14.7184889317,65,7161,3157,28960
14.7186169624,44,96081,5016,28960
15.735462904,10,0,554584,141904
15.7356100082,10,0,1236592,176656
15.735765934,10,0,962920,160728
15.7358989716,10,0,1378496,215752
15.7360370159,10,0,1125096,162176
15.7361798286,65,7161,3157,28960
15.7363328934,44,102801,5256,28960
16.753278017,10,0,586440,141904
16.7534358501,10,0,1280032,176656
16.7535710335,10,0,1002016,160728
16.7537109852,10,0,1424832,215752
16.7538428307,10,0,1178672,162176
16.7539889812,65,7161,3157,28960
16.7541220188,44,109521,5496,28960
17.7712059021,10,0,593680,141904
17.7713580132,10,0,1285824,176656
17.7714958191,10,0,1006360,160728
17.7716329098,10,0,1430624,215752
17.7717769146,10,0,1180120,162176
17.7719159126,65,7161,3157,28960
17.7720458508,44,116241,5736,28960
18.7888739109,10,0,626984,141904
18.789028883,10,0,1320576,176656
18.7891638279,10,0,1045456,160728
18.7892959118,10,0,1468272,215752
18.7894320488,10,0,1223560,162176
18.7895689011,65,7161,3157,28960
18.7897129059,44,122977,5976,28960
19.8064668179,10,0,634224,141904
19.8066108227,10,0,1326368,176656
19.8067438602,10,0,1049800,160728
19.8068909645,10,0,1474064,215752
19.8070209026,10,0,1223560,162176
19.8071658611,65,7161,3157,28960
19.8073148727,44,129697,6216,28960
20.8249959946,10,0,664632,141904
20.8251199722,10,0,1361120,176656
20.8252470493,10,0,1084552,160728
20.8253610134,10,0,1511712,215752
20.8254749775,10,0,1269896,162176
20.8255929947,65,7161,3157,28960
20.8256928921,10,0,0,0
20.8258080482,44,136433,6456,28960
21.8426020145,10,0,729792,141904
21.8427300453,10,0,1410352,176656
21.8428468704,10,0,1143920,160728
21.8429749012,10,0,1566736,215752
21.8430979252,10,0,1316232,162176
21.8432209492,65,7161,3157,28960
21.8433368206,1,0,0,0
21.8434569836,44,143361,6696,28960
22.8609588146,10,0,813776,141904
22.8611118793,10,0,1474064,176656
22.8612499237,10,0,1217768,160728
22.8613898754,10,0,1634792,215752
22.8615279198,10,0,1353880,162176
22.8616678715,65,7161,3157,28960
22.8617868423,1,0,0,0
22.8619179726,46,150321,6936,28960
23.878526926,10,0,909344,141904
23.87864995,10,0,1531984,176656
23.8787748814,10,0,1277136,160728
23.878895998,10,0,1710088,215752
23.8790090084,10,0,1391528,162176
23.8791298866,65,7161,3157,28960
23.8792359829,1,0,0,0
23.8793430328,46,157265,7176,28960
24.8967418671,10,0,994776,141904
24.8968999386,10,0,1581216,176656
24.8970420361,10,0,1324920,160728
24.8971898556,10,0,1768008,215752
24.8973250389,10,0,1430624,162176
24.8974659443,65,7161,3157,28960
24.8975858688,1,0,0,0
24.8977119923,46,164193,7416,28960
25.9147899151,10,0,1083104,141904
25.9149339199,10,0,1636240,176656
25.9150779247,10,0,1379944,160728
25.9152138233,10,0,1831720,215752
25.9153430462,10,0,1471168,162176
25.9154849052,65,7161,3157,28960
25.9155979156,1,0,0,0
25.91573596,46,171137,7656,28960
26.9331929684,10,0,1184464,141904
26.9333379269,10,0,1697056,176656
26.9334688187,10,0,1442208,160728
26.9336118698,10,0,1895432,215752
26.9337379932,10,0,1514608,162176
26.9338898659,65,7161,3157,28960
26.9340188503,46,178097,7896,28960
27.9508998394,10,0,1288720,141904
27.9510250092,10,0,1756424,176656
27.9511499405,10,0,1503024,160728
27.9512660503,10,0,1959144,215752
27.9513909817,10,0,1560944,162176
27.951513052,65,7161,3157,28960
27.951625824,8,184817,8136,28960
28.9683589935,10,0,1390080,141904
28.9685208797,10,0,1811448,176656
28.9686579704,10,0,1558048,160728
28.968793869,10,0,2014168,215752
28.9689328671,10,0,1615968,162176
28.9690668583,65,7161,3157,28960
28.9692020416,17,191537,8376,28960
29.9860448837,10,0,1494336,141904
29.9861779213,10,0,1867920,176656
29.9863040447,10,0,1614520,160728
29.9864208698,10,0,2069192,215752
29.9865269661,10,0,1679680,162176
29.9866390228,65,7161,3157,28960
29.9867508411,26,198241,8616,28960
31.0035569668,10,0,1601488,141904
31.0036809444,10,0,1928736,176656
31.0038049221,10,0,1676784,160728
31.003923893,10,0,2125664,215752
31.0040390491,10,0,1749184,162176
31.0041668415,65,7161,3157,28960
31.0042879581,32,204945,8856,28960
32.0213119984,10,0,1718776,141904
32.021447897,10,0,1992448,176656
32.0215768814,10,0,1741944,160728
32.0217180252,10,0,2176344,215752
32.0218498707,10,0,1824480,162176
32.0219819546,65,7161,3157,28960
32.0221040249,32,211665,9096,28960
33.0390129089,10,0,1827376,141904
33.0391349792,10,0,2060504,176656
33.0392589569,10,0,1814344,160728
33.0393769741,10,0,2231368,215752
33.0394999981,10,0,1899776,162176
33.0396258831,65,7161,3157,28960
33.0397429466,32,218385,9336,28960
34.0577118397,10,0,1920048,141904
34.0578670502,10,0,2131456,176656
34.0579960346,10,0,1883848,160728
34.0581278801,10,0,2287840,215752
34.0582559109,10,0,1957696,162176
34.0584139824,65,7161,3157,28960
34.0585420132,32,225089,9576,28960
35.0752048492,10,0,1999688,141904
35.0753500462,10,0,2195168,176656
35.075453043,10,0,0,0
35.0755898952,10,0,1949008,160728
35.0757448673,10,0,2338520,215752
35.0758838654,10,0,2011272,162176
35.0760259628,65,7161,3157,28960
35.0761549473,38,231809,9816,28960
36.09344697,10,0,2064848,141904
36.0936019421,10,0,2270464,176656
36.0937049389,1,0,0,0
36.0938389301,10,0,2019960,160728
36.0939688683,10,0,2394992,215752
36.0940978527,10,0,2069192,162176
36.0942249298,65,7161,3157,28960
36.0943448544,40,238737,10056,28960
37.1112990379,10,0,2122768,141904
37.1114218235,10,0,2354448,176656
37.111520052,1,0,0,0
37.1116418839,10,0,2093808,160728
37.1117529869,10,0,2448568,215752
37.1118650436,10,0,2127112,162176
37.1119809151,65,7161,3157,28960
37.1120848656,40,245665,10296,28960
38.1284928322,10,0,2179240,141904
38.1286480427,10,0,2438432,176656
38.1287949085,10,0,2164760,160728
38.1289298534,10,0,2503592,215752
38.1290650368,10,0,2183584,162176
38.1292028427,65,7161,3157,28960
38.1293308735,40,252609,10536,28960
39.1458950043,10,0,2234264,141904
39.1460418701,10,0,2526760,176656
39.1461789608,10,0,2237160,160728
39.146324873,10,0,2560064,215752
39.1464538574,10,0,2244400,162176
39.1465959549,65,7161,3157,28960
39.1467368603,40,259329,10776,28960
40.1636068821,10,0,2289288,141904
40.1637449265,10,0,2609296,176656
40.1638889313,10,0,2306664,160728
40.1640179157,10,0,2616536,215752
40.1641559601,10,0,2299424,162176
40.1643679142,65,7161,3157,28960
40.1645009518,40,266049,11016,28960
41.1821229458,10,0,2342864,141904
41.1822779179,10,0,2696176,176656
41.1824150085,10,0,2381960,160728
41.1825609207,10,0,2677352,215752
41.1826930046,10,0,2366032,162176
41.1828279495,65,7161,3157,28960
41.1829550266,40,272769,11256,28960
42.2003879547,10,0,2397888,141904
42.2005438805,10,0,2761336,176656
42.2006700039,10,0,2473184,160728
42.2007908821,10,0,2764232,215752
42.2009110451,10,0,2480424,162176
42.2011008263,65,7161,3157,28960
42.2012169361,40,279489,11496,28960
43.2186720371,10,0,2447120,141904
43.2188079357,10,0,2814912,176656
43.2189290524,10,0,2552824,160728
43.2190539837,10,0,2840976,215752
43.2191770077,10,0,2661424,162176
43.2192938328,65,7161,3157,28960
43.2194159031,40,286209,11736,28960
44.2362248898,10,0,2505040,141904
44.2363879681,10,0,2869936,176656
44.2365369797,10,0,2610744,160728
44.2366828918,10,0,2897448,215752
44.2368209362,10,0,2812016,162176
44.2369630337,65,7161,3157,28960
44.237090826,46,292945,11976,28960
45.2538568974,10,0,2590472,141904
45.2539818287,10,0,2922064,176656
45.2541069984,10,0,2662872,160728
45.2542228699,10,0,2949576,215752
45.254338026,10,0,2953920,162176
45.2544648647,65,7161,3157,28960
45.2545800209,46,299649,12216,28960
46.2714140415,10,0,2684592,141904
46.2715759277,10,0,2981432,176656
46.271709919,10,0,2723688,160728
46.2718088627,10,0,0,0
46.2719600201,10,0,3011840,215752
46.2720990181,10,0,3116096,162176
46.2722399235,65,7161,3157,28960
46.2723898888,46,306353,12456,28960
47.2900049686,10,0,2785952,141904
47.2901508808,10,0,3043696,176656
47.2903048992,10,0,2784504,160728
47.2904188633,1,0,0,0
47.2905569077,10,0,3074104,215752
47.2906889915,10,0,3273928,162176
47.2908308506,65,7161,3157,28960
47.2909598351,46,313281,12696,28960
48.3090178967,10,0,2896000,141904
48.3091518879,10,0,3105960,176656
48.3092739582,10,0,2848216,160728
48.3093729019,1,0,0,0
48.309499979,10,0,3139264,215752
48.3096170425,10,0,3423072,162176
48.3097338676,65,7161,3157,28960
48.3098490238,46,320209,12936,28960
49.3267378807,10,0,3029216,141904
49.3268790245,10,0,3168224,176656
49.3270339966,10,0,2909032,160728
49.327147007,1,0,0,0
49.3272738457,10,0,3202976,215752
49.3274109364,10,0,3540360,162176
49.3275518417,65,7161,3157,28960
49.3276808262,46,327153,13176,28960
50.345430851,10,0,3174016,141904
50.3455588818,10,0,3226144,176656
50.3456850052,10,0,2968400,160728
50.3457989693,1,0,0,0
50.3459148407,10,0,3263792,215752
50.3460488319,10,0,3675024,162176
50.3461718559,65,7161,3157,28960
50.3462889194,8,334081,13416,28960
51.3630239964,10,0,3318816,141904
51.3631839752,10,0,3279720,176656
51.3633198738,10,0,3026320,160728
51.3634388447,1,0,0,0
51.363574028,10,0,3323160,215752
51.3637108803,10,0,3851680,162176
51.3638439178,65,7161,3157,28960
51.3639719486,17,341025,13656,28960
52.3811318874,10,0,3434656,141904
52.381280899,10,0,3327504,176656
52.3814299107,10,0,3077000,160728
52.3815410137,1,0,0,0
52.381677866,10,0,3372392,215752
52.3818159103,10,0,3979104,162176
52.3819539547,65,7161,3157,28960
52.382078886,26,347969,13896,28960
53.4005160332,10,0,3547600,141904
53.4006819725,10,0,3376736,176656
53.4008159637,10,0,3134920,160728
53.4009339809,1,0,0,0
53.4010748863,10,0,3425968,215752
53.4012060165,10,0,4058744,162176
53.4013469219,65,7161,3157,28960
53.4014730453,35,354929,14136,28960
54.4185290337,10,0,3657648,141904
54.4186589718,10,0,3425968,176656
54.4187819958,10,0,3233384,160728
54.4188969135,10,0,3479544,215752
54.4190118313,10,0,4115216,162176
54.4191479683,65,7161,3157,28960
54.419262886,36,361873,14376,28960
55.4366459846,10,0,3741632,141904
55.4367768764,10,0,3480992,176656
55.4368958473,10,0,3327504,160728
55.4370100498,10,0,3540360,215752
55.4371340275,10,0,4167344,162176
55.4372489452,65,7161,3157,28960
55.4373588562,36,368609,14616,28960
56.453963995,10,0,3805344,141904
56.4541089535,10,0,3540360,176656
56.4542410374,10,0,3478096,160728
56.4543859959,10,0,3606968,215752
56.4545178413,10,0,4225264,162176
56.4546508789,65,7161,3157,28960
56.454780817,36,375313,14856,28960
57.4719560146,10,0,3869056,141904
57.4720959663,10,0,3602624,176656
57.4722168446,10,0,3682264,160728
57.4723558426,10,0,3670680,215752
57.472468853,10,0,4288976,162176
57.4726009369,65,7161,3157,28960
57.4727170467,34,382017,15096,28960
58.4893369675,10,0,3925528,141904
58.4894919395,10,0,3672128,176656
58.4896440506,10,0,3882088,160728
58.4897689819,10,0,3756112,215752
58.4898810387,10,0,4351240,162176
58.4899959564,65,7161,3157,28960
58.4901080132,38,388737,15336,28960
59.5069339275,10,0,3993584,141904
59.5070960522,10,0,3756112,176656
59.5072350502,10,0,4018200,160728
59.5073750019,10,0,3905256,215752
59.5075118542,10,0,4401920,162176
59.5076539516,65,7161,3157,28960
59.5077838898,38,395441,15576,28960
60.5249369144,10,0,4071776,141904
60.5251009464,10,0,3861816,176656
60.5252358913,10,0,4157208,160728
60.5253670216,10,0,4086256,215752
60.5254998207,10,0,4467080,162176
60.5256359577,65,7161,3157,28960
60.525769949,40,402177,15816,28960
61.5427949429,10,0,4129696,141904
61.5429139137,10,0,3957384,176656
61.5430288315,10,0,4287528,160728
61.5431468487,10,0,4255672,215752
61.5432379246,10,0,0,0
61.5433528423,10,0,4525000,162176
61.5434639454,65,7161,3157,28960
61.5435709953,40,408881,16056,28960
62.5609278679,10,0,4191960,141904
62.5610890388,10,0,4067432,176656
62.5612258911,10,0,4394680,160728
62.5613598824,10,0,4412056,215752
62.5614769459,1,0,0,0
62.5616140366,10,0,4587264,162176
62.5617480278,65,7161,3157,28960
62.5618758202,40,415825,16296,28960
63.5791099072,10,0,4255672,141904
63.5792338848,10,0,4173136,176656
63.5793449879,10,0,4536584,160728
63.5794668198,10,0,4565544,215752
63.5795600414,1,0,0,0
63.5796740055,10,0,4649528,162176
63.5797870159,65,7161,3157,28960
63.5798978806,40,422769,16536,28960
64.5970199108,10,0,4319384,141904
64.5971469879,10,0,4303456,176656
64.5972688198,10,0,4681384,160728
64.5973830223,10,0,4713240,215752
64.5974948406,10,0,4713240,162176
64.5976040363,65,7161,3157,28960
64.5977089405,40,429713,16776,28960
65.6147449017,10,0,4383096,141904
65.614869833,10,0,4448256,176656
65.6149790287,10,0,4831976,160728
65.6151049137,10,0,4852248,215752
65.6152129173,10,0,4775504,162176
65.6153309345,65,7161,3157,28960
65.6154439449,40,436433,17016,28960
66.6325998306,10,0,4441016,141904
66.6327259541,10,0,4627808,176656
66.6328518391,10,0,4982568,160728
66.6329679489,10,0,5033248,215752
66.6330959797,10,0,4862384,162176
66.6332168579,65,7161,3157,28960
66.6333258152,40,443169,17256,28960
67.6506700516,10,0,4509072,141904
67.6508300304,10,0,4792880,176656
67.650965929,10,0,5141848,160728
67.6510968208,10,0,5199768,215752
67.6512348652,10,0,4965192,162176
67.6513779163,65,7161,3157,28960
67.6515319347,46,449873,17496,28960
68.6687219143,10,0,4566992,141904
68.6688499451,10,0,4926096,176656
68.6689648628,10,0,5275064,160728
68.6690900326,10,0,5327192,215752
68.669205904,10,0,5091168,162176
68.6693239212,65,7161,3157,28960
68.6694428921,55,456609,17736,28960
69.6860759258,10,0,4617672,141904
69.6862268448,10,0,5023112,176656
69.686357975,10,0,5373528,160728
69.6864960194,10,0,5435792,215752
69.6866388321,10,0,5189632,162176
69.6867718697,65,7161,3157,28960
69.6868989468,58,463329,17976,28960
70.7042448521,10,0,4682832,141904
70.70439291,10,0,5108544,176656
70.7045078278,10,0,5451720,160728
70.7046358585,10,0,5541496,215752
70.7047538757,10,0,5276512,162176
70.7048718929,65,7161,3157,28960
70.7049849033,58,470049,18216,28960
71.7215738297,10,0,4747992,141904
71.7217128277,10,0,5207008,176656
71.7218420506,10,0,5521224,160728
71.7219538689,10,0,5687744,215752
71.7220718861,10,0,5348912,162176
71.7221958637,65,7161,3157,28960
71.7223079205,58,476753,18456,28960
72.7392158508,10,0,4804464,141904
72.7393679619,10,0,5276512,176656
72.7395000458,10,0,5603760,160728
72.7396008968,10,0,0,0
72.7397379875,10,0,5862952,215752
72.7398688793,10,0,5405384,162176
72.7399959564,65,7161,3157,28960
72.7401268482,58,483457,18696,28960
73.7574520111,10,0,4868176,141904
73.7576270103,10,0,5343120,176656
73.7577869892,10,0,5694984,160728
73.7578890324,1,0,0,0
73.7580080032,10,0,6016440,215752
73.7581169605,10,0,5461856,162176
73.7582428455,65,7161,3157,28960
73.7583549023,58,490385,18936,28960
74.7755868435,10,0,4969536,141904
74.7757248878,10,0,5398144,176656
74.7758460045,10,0,5781864,160728
74.7759439945,1,0,0,0
74.7760720253,10,0,6146760,215752
74.7761919498,10,0,5524120,162176
74.7763309479,65,7161,3157,28960
74.7764468193,58,497329,19176,28960
75.7938039303,10,0,5086824,141904
75.7939538956,10,0,5447376,176656
75.7941000462,10,0,5855712,160728
75.794219017,1,0,0,0
75.7943558693,10,0,6337896,215752
75.7944848537,10,0,5602312,162176
75.7946238518,65,7161,3157,28960
75.7947509289,58,504273,19416,28960
76.811686039,10,0,5228728,141904
76.8118438721,10,0,5503848,176656
76.8119740486,10,0,5939696,160728
76.812101841,1,0,0,0
76.8122339249,10,0,6518896,215752
76.8123910427,10,0,5660232,162176
76.8125200272,65,7161,3157,28960
76.8126418591,61,511217,19656,28960
77.8297119141,10,0,5424208,141904
77.829859972,10,0,5560320,176656
77.8300089836,10,0,6030920,160728
77.830121994,1,0,0,0
77.8302609921,10,0,6694104,215752
77.8303978443,10,0,5715256,162176
77.8305299282,65,7161,3157,28960
77.8306629658,62,518161,19896,28960
78.8479950428,10,0,5600864,141904
78.848143816,10,0,5615344,176656
78.8483188152,10,0,6126488,160728
78.8484368324,1,0,0,0
78.8485808372,10,0,6856280,215752
78.8487319946,10,0,5767384,162176
78.8488628864,65,7161,3157,28960
78.8489909172,62,525105,20136,28960
79.8658528328,10,0,5783312,141904
79.8659749031,10,0,5671816,176656
79.8660919666,10,0,6216264,160728
79.8661928177,1,0,0,0
79.8663020134,10,0,7018456,215752
79.8664209843,10,0,5820960,162176
79.8665380478,65,7161,3157,28960
79.8666520119,62,532049,20376,28960
80.8830728531,10,0,5968656,141904
80.8832108974,10,0,5734080,176656
80.8833298683,10,0,6314728,160728
80.8834578991,10,0,7157464,215752
80.8835909367,10,0,5881776,162176
80.8837149143,65,7161,3157,28960
80.8838279247,62,538993,20616,28960
81.9011089802,10,0,6154000,141904
81.9012658596,10,0,5790552,176656
81.9014060497,10,0,6420432,160728
81.9015378952,10,0,7290680,215752
81.9016690254,10,0,5941144,162176
81.9018208981,65,7161,3157,28960
81.9019529819,60,545713,20856,28960
82.9191169739,10,0,6324864,141904
82.9192500114,10,0,5847024,176656
82.9193649292,10,0,6523240,160728
82.9194829464,10,0,7438376,215752
82.9196200371,10,0,6003408,162176
82.919741869,65,7161,3157,28960
82.9198629856,60,552433,21096,28960
83.9369418621,10,0,6484144,141904
83.9370849133,10,0,5907840,176656
83.9372308254,10,0,6607224,160728
83.9373660088,10,0,7591864,215752
83.9374978542,10,0,6064224,162176
83.9376308918,65,7161,3157,28960
83.9377589226,60,559153,21336,28960
84.9549658298,10,0,6631840,141904
84.9551029205,10,0,5974448,176656
84.9552240372,10,0,6673832,160728
84.9553508759,10,0,7736664,215752
84.9554760456,10,0,6127936,162176
84.9555978775,65,7161,3157,28960
84.9557278156,60,565857,21576,28960
85.9723889828,10,0,6773744,141904
85.9725239277,10,0,6036712,176656
85.972645998,10,0,6740440,160728
85.972769022,10,0,7869880,215752
85.972878933,10,0,6193096,162176
85.9730029106,65,7161,3157,28960
85.9731128216,60,572577,21816,28960
86.9903209209,10,0,6901168,141904
86.9904558659,10,0,6107664,176656
86.9905958176,10,0,6798360,160728
86.9907259941,10,0,7985720,215752
86.9908578396,10,0,6304592,162176
86.9909930229,65,7161,3157,28960
86.9911148548,60,579281,22056,28960
88.0079598427,10,0,6996736,141904
88.008097887,10,0,6180064,176656
88.0082268715,10,0,6847592,160728
88.0085940361,10,0,8092872,215752
88.008728981,10,0,6447944,162176
88.0088498592,65,7161,3157,28960
88.0089688301,60,585985,22296,28960
89.0264599323,10,0,7056104,141904
89.0265858173,10,0,6249568,176656
89.02678895,10,0,6893928,160728
89.0269260406,10,0,8168168,215752
89.027037859,10,0,6604328,162176
89.0271589756,65,7161,3157,28960
89.0272779465,60,592689,22536,28960
89.0273709297,10,0,0,0
90.0451848507,10,0,7103888,141904
90.0453419685,10,0,6324864,176656
90.0454750061,10,0,6940264,160728
90.0456159115,10,0,8227536,215752
90.0457508564,10,0,6779536,162176
90.0458879471,65,7161,3157,28960
90.0460209846,60,599633,22776,28960
90.0461258888,1,0,0,0
91.0635659695,10,0,7147328,141904
91.0637118816,10,0,6400160,176656
91.0638480186,10,0,6989496,160728
91.0639929771,10,0,8275320,215752
91.0641248226,10,0,6961984,162176
91.0642638206,65,7161,3157,28960
91.0645239353,60,606577,23016,28960
91.0646338463,1,0,0,0
92.0819909573,10,0,7193664,141904
92.0821230412,10,0,6478352,176656
92.0822398663,10,0,7038728,160728
92.082367897,10,0,8324552,215752
92.0824899673,10,0,7153120,162176
92.0826079845,65,7161,3157,28960
92.0827229023,60,613521,23256,28960
93.09917593,10,0,7253032,141904
93.0993058681,10,0,6562336,176656
93.0994229317,10,0,7093752,160728
93.0995428562,10,0,8373784,215752
93.0996599197,10,0,7303712,162176
93.0997829437,65,7161,3157,28960
93.0998928547,60,620241,23496,28960
94.1168029308,10,0,7323984,141904
94.1169400215,10,0,6643424,176656
94.1170899868,10,0,7145880,160728
94.117223978,10,0,8428808,215752
94.117358923,10,0,7439824,162176
94.1174960136,65,7161,3157,28960
94.1176199913,60,626961,23736,28960
95.1343109608,10,0,7390592,141904
95.1344709396,10,0,6712928,176656
95.1346068382,10,0,7203800,160728
95.1347389221,10,0,8498312,215752
95.1348760128,10,0,7581728,162176
95.1350128651,65,7161,3157,28960
95.135160923,60,633681,23976,28960
96.1526968479,10,0,7458648,141904
96.1528289318,10,0,6779536,176656
96.1529610157,10,0,7266064,160728
96.1530778408,10,0,8566368,215752
96.153195858,10,0,7726528,162176
96.153318882,65,7161,3157,28960
96.153429985,63,640417,24216,28960
97.1695590019,10,0,7526704,141904
97.1697080135,10,0,6849040,176656
97.1698429585,10,0,7334120,160728
97.169978857,10,0,8637320,215752
97.1701118946,10,0,7882912,162176
97.1702418327,65,7161,3157,28960
97.1703660488,62,647137,24456,28960
98.1873049736,10,0,7593312,141904
98.187443018,10,0,6911304,176656
98.1875710487,10,0,7399280,160728
98.1876900196,10,0,8696688,215752
98.1878018379,10,0,8030608,162176
98.1879220009,65,7161,3157,28960
98.1880400181,62,653857,24696,28960
99.2045660019,10,0,7651232,141904
99.2047019005,10,0,6973568,176656
99.2048318386,10,0,7461544,160728
99.2049489021,10,0,8761848,215752
99.2050590515,10,0,8178304,162176
99.2051789761,65,7161,3157,28960
99.2052969933,62,660577,24936,28960
100.222298861,10,0,7706256,141904
100.222458839,10,0,7034384,176656
100.222592831,10,0,7519464,160728
100.222725868,10,0,8840040,215752
100.222862959,10,0,8331792,162176
100.22300005,65,7161,3157,28960
100.223105907,10,0,0,0
100.223232985,62,667297,25176,28960
101.240428925,10,0,7767072,141904
101.240561008,10,0,7100992,176656
101.240684032,10,0,7586072,160728
101.24079299,10,0,8935608,215752
101.240906,10,0,8479488,162176
101.241026878,65,7161,3157,28960
101.241120815,1,0,0,0
101.241240025,62,674225,25416,28960
102.257642031,10,0,7822096,141904
102.257771015,10,0,7170496,176656
102.257884026,10,0,7655576,160728
102.258002996,10,0,9029728,215752
102.258123875,10,0,8604016,162176
102.258245945,65,7161,3157,28960
102.258338928,1,0,0,0
102.258452892,60,681169,25656,28960
103.275029898,10,0,7881464,141904
103.275185823,10,0,7229864,176656
103.275323868,10,0,7726528,160728
103.275454044,10,0,9125296,215752
103.275586843,10,0,8763296,162176
103.27573204,65,7161,3157,28960
103.275861979,60,688113,25896,28960
104.292584896,10,0,7943728,141904
104.292721987,10,0,7286336,176656
104.292901993,10,0,7811960,160728
104.293062925,10,0,9193352,215752
104.293184042,10,0,8902304,162176
104.293303013,65,7161,3157,28960
104.293423891,60,694849,26136,28960
105.310323,10,0,8019024,141904
105.310449839,10,0,7342808,176656
105.310565948,10,0,7903184,160728
105.310688019,10,0,9251272,215752
105.310807943,10,0,9035520,162176
105.310925007,65,7161,3157,28960
105.311045885,60,701569,26376,28960
106.327731848,10,0,8101560,141904
106.327877045,10,0,7399280,176656
106.328022003,10,0,7992960,160728
106.328150988,10,0,9310640,215752
106.328282833,10,0,9174528,162176
106.328495026,65,7161,3157,28960
106.328626871,60,708305,26616,28960
107.345509052,10,0,8175408,141904
107.345664024,10,0,7458648,176656
107.345793962,10,0,8092872,160728
107.345926046,10,0,9374352,215752
107.346060038,10,0,9325120,162176
107.346207857,65,7161,3157,28960
107.346339941,60,715041,26856,28960
108.363659859,10,0,8240568,141904
108.363813877,10,0,7528152,176656
108.363951921,10,0,8215952,160728
108.364095926,10,0,9446752,215752
108.364239931,10,0,9481504,162176
108.364464045,65,7161,3157,28960
108.36459589,60,721761,27096,28960
109.381490946,10,0,8299936,141904
109.381654024,10,0,7590416,176656
109.38179493,10,0,8318760,160728
109.381932974,10,0,9509016,215752
109.382071018,10,0,9620512,162176
109.382205009,65,7161,3157,28960
109.382333994,60,728497,27336,28960
110.399466038,10,0,8370888,141904
110.399595022,10,0,7655576,176656
